,author,review_text,review_rating,datetime,review_link,text_tokens,text_token_filtered,review_stemmed
417,Sesa Nurita,,5,10/24/2022 14:07:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtb05tRENnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIC-oNmDCg%7CCgwIurjamgYQ2JPqnQM%7C?hl=id,[],[],
418,Annchi Liu (Liu),tempatnya ramai banyak penjual sovenir dan maka khas sate ponorogo ada kuda tungang dan speedboat recomendeed,5,10/23/2022 21:58:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlXzdHaHlRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe_7GhyQE%7CCgwImvLWmgYQ-NyW5AE%7C?hl=id,"['tempatnya', 'ramai', 'banyak', 'penjual', 'sovenir', 'dan', 'maka', 'khas', 'sate', 'ponorogo', 'ada', 'kuda', 'tungang', 'dan', 'speedboat', 'recomendeed']","['tempatnya', 'ramai', 'penjual', 'sovenir', 'khas', 'sate', 'ponorogo', 'kuda', 'tungang', 'speedboat', 'recomendeed']",tempat ramai jual sovenir khas sate ponorogo kuda tungang speedboat recomendeed
419,Marlina Wijayati,indah sekali pemandangan,5,10/23/2022 02:24:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlNzlIQ3NBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe79HCsAE%7CCgwIycvSmgYQsMSnugE%7C?hl=id,"['indah', 'sekali', 'pemandangan']","['indah', 'pemandangan']",indah pandang
420,Bagus Santoso,,5,10/21/2022 08:45:40,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlcDVIdjhnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDep5Hv8gE%7CCgwItLjJmgYQiOiV0AE%7C?hl=id,[],[],
421,Hari Yanto,tempat wisata yang bagus sejuk dan pemandangannya indah cocok buat segala usia,5,10/21/2022 01:50:34,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleDZLZjV3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDex6Kf5wE%7CCgwI6vXHmgYQuM-47AI%7C?hl=id,"['tempat', 'wisata', 'yang', 'bagus', 'sejuk', 'dan', 'pemandangannya', 'indah', 'cocok', 'buat', 'segala', 'usia']","['wisata', 'bagus', 'sejuk', 'pemandangannya', 'indah', 'cocok', 'usia']",wisata bagus sejuk pandang indah cocok usia
422,Devina Chandra Wijaya,diterjemahkan oleh google talaga sarangan dingin asli talaga sarangan sejuk,5,10/20/2022 11:32:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlMjhQYjFBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe28Pb1AE%7CCgwI3ePEmgYQoL-98AE%7C?hl=id,"['diterjemahkan', 'oleh', 'google', 'talaga', 'sarangan', 'dingin', 'asli', 'talaga', 'sarangan', 'sejuk']","['diterjemahkan', 'google', 'talaga', 'sarangan', 'dingin', 'asli', 'talaga', 'sarangan', 'sejuk']",terjemah google talaga sarangan dingin asli talaga sarangan sejuk
423,Bagus Calistio,,5,10/20/2022 03:00:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlbS1EY0hBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDem-DcHA%7CCgwI4vPCmgYQuJrk_wI%7C?hl=id,[],[],
424,Ditho Bagus,banyak warung warung jual sate kelinci suasana adem perlu ditambah resto cafe,4,10/19/2022 15:38:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlODRyWTd3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe84rY7wE%7CCgwIhLTAmgYQuNXrhAM%7C?hl=id,"['banyak', 'warung', 'warung', 'jual', 'sate', 'kelinci', 'suasana', 'adem', 'perlu', 'ditambah', 'resto', 'cafe']","['warung', 'warung', 'jual', 'sate', 'kelinci', 'suasana', 'adem', 'ditambah', 'resto', 'cafe']",warung warung jual sate kelinci suasana adem tambah resto cafe
425,ZUQA YP,beautiful nature makes the most beautiful memories diterjemahkan oleh google alam yang indah membuat kegan terindah ,5,10/19/2022 08:37:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlODk3a2Z3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe897kfw%7CCgwIx-6-mgYQ0IXujgI%7C?hl=id,"['beautiful', 'nature', 'makes', 'the', 'most', 'beautiful', 'memories', 'diterjemahkan', 'oleh', 'google', 'alam', 'yang', 'indah', 'membuat', 'kegan', 'terindah']","['beautiful', 'nature', 'makes', 'the', 'most', 'beautiful', 'memories', 'diterjemahkan', 'google', 'alam', 'indah', 'kegan', 'terindah']",beautiful nature makes the most beautiful memories terjemah google alam indah kegan indah
426,Rangga,,2,10/19/2022 07:03:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlODVTeHdRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe85SxwQE%7CCgwItsK-mgYQ4J6snAI%7C?hl=id,[],[],
427,Edi Sucipto,,5,10/18/2022 02:22:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlZzlQSWNBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeg9PIcA%7CCgsI9Ju4mgYQ8I3VEQ%7C?hl=id,[],[],
428,Tri Docs,dari jaman sd dibawa keluarga liburan kesini bagus skrg jd lbh terjaga kebersihannya yg kurang mungkin hotelnya aja kurang banyak yg proper banyaknya penginapan coba santika accor group atau hotel lain buka disini kayanya bakal asik banget,5,10/17/2022 12:28:01,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlM2IyOHFRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe3b28qQE%7CCgwI0ZS1mgYQ4MiJowI%7C?hl=id,"['dari', 'jaman', 'sd', 'dibawa', 'keluarga', 'liburan', 'kesini', 'bagus', 'skrg', 'jd', 'lbh', 'terjaga', 'kebersihannya', 'yg', 'kurang', 'mungkin', 'hotelnya', 'aja', 'kurang', 'banyak', 'yg', 'proper', 'banyaknya', 'penginapan', 'coba', 'santika', 'accor', 'group', 'atau', 'hotel', 'lain', 'buka', 'disini', 'kayanya', 'bakal', 'asik', 'banget']","['jaman', 'sd', 'dibawa', 'keluarga', 'liburan', 'kesini', 'bagus', 'skrg', 'jd', 'lbh', 'terjaga', 'kebersihannya', 'yg', 'hotelnya', 'aja', 'yg', 'proper', 'banyaknya', 'penginapan', 'coba', 'santika', 'accor', 'group', 'hotel', 'buka', 'kayanya', 'asik', 'banget']",jaman sd bawa keluarga libur kesini bagus skrg jd lbh jaga bersih yg hotel aja yg proper banyak inap coba santika accor group hotel buka kaya asik banget
429,Nurcahyani Prasista,good diterjemahkan oleh google bagus,5,10/17/2022 11:53:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlM2VtQS1BRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe3emA-AE%7CCgsI04S1mgYQwJvYLA%7C?hl=id,"['good', 'diterjemahkan', 'oleh', 'google', 'bagus']","['good', 'diterjemahkan', 'google', 'bagus']",good terjemah google bagus
430,Wahyu Mega,tempatnya syahdu cuma mahal wkwk,3,10/17/2022 10:05:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlM2VUbUR3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe3eTmDw%7CCgwIhtK0mgYQsPKp0AE%7C?hl=id,"['tempatnya', 'syahdu', 'cuma', 'mahal', 'wkwk']","['tempatnya', 'syahdu', 'mahal', 'wkwk']",tempat syahdu mahal wkwk
431,Eko Wahyudi,saya menuju sarangan dr surabaya perjala jam via tol untuk medannya agak ngeri mejak bgt klo naik bis parkirny diluar danau dan klo ke danaunya harus jalan dulu jarak krg lebih m ada jasa ojek rb mending jalan deket guys disana banyak kegiatan yg bisa dilakukan naik kuda rb naik boat x putar rb orang naik bebek an lupa jasa foto rb cetak file rb perjaja salah satunya sate kelinci rb rasanya kok kyk gaada bedanya sama sate ayam ya wkwkwk tp bumbu sate g kyk sate pada umumnya tapi kerennya wisata ini guys harganya dari semua aspek yg saya sebutkan diparagraf atas harganya sama semua tdk ada persaingan jadi tdk perbedaan harga antar penjual contoh dr kemasan penjualan merurut saya jg mirip dari gelas minuman org jual pentol dll keren bgt pengelolaanny ga kayak diwisata batu malang harga mahal dan orangnya ramah disini jadi betah bgt suasana menurut saya kek di bedugul wkwkwk adem gimana gt klo mau nongki nikmati pemandangan enak disisi yang deket hutan bukan pintu masuk dr pasar krn lebih sepi dan bisa menikmati aja klo ga capek muter sempatin mampir ke air terjunnya lokasi di sebrang danau belakang patung pesawat gais perjala kesana bagus bagus bgt sumpahhh kueren pol overall buat sarangannn joss ,5,10/15/2022 17:53:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbFp2Szl3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDelZvK9wE%7CCgwIgOermgYQgJaWiQM%7C?hl=id,"['saya', 'menuju', 'sarangan', 'dr', 'surabaya', 'perjala', 'jam', 'via', 'tol', 'untuk', 'medannya', 'agak', 'ngeri', 'mejak', 'bgt', 'klo', 'naik', 'bis', 'parkirny', 'diluar', 'danau', 'dan', 'klo', 'ke', 'danaunya', 'harus', 'jalan', 'dulu', 'jarak', 'krg', 'lebih', 'm', 'ada', 'jasa', 'ojek', 'rb', 'mending', 'jalan', 'deket', 'guys', 'disana', 'banyak', 'kegiatan', 'yg', 'bisa', 'dilakukan', 'naik', 'kuda', 'rb', 'naik', 'boat', 'x', 'putar', 'rb', 'orang', 'naik', 'bebek', 'an', 'lupa', 'jasa', 'foto', 'rb', 'cetak', 'file', 'rb', 'perjaja', 'salah', 'satunya', 'sate', 'kelinci', 'rb', 'rasanya', 'kok', 'kyk', 'gaada', 'bedanya', 'sama', 'sate', 'ayam', 'ya', 'wkwkwk', 'tp', 'bumbu', 'sate', 'g', 'kyk', 'sate', 'pada', 'umumnya', 'tapi', 'kerennya', 'wisata', 'ini', 'guys', 'harganya', 'dari', 'semua', 'aspek', 'yg', 'saya', 'sebutkan', 'diparagraf', 'atas', 'harganya', 'sama', 'semua', 'tdk', 'ada', 'persaingan', 'jadi', 'tdk', 'perbedaan', 'harga', 'antar', 'penjual', 'contoh', 'dr', 'kemasan', 'penjualan', 'merurut', 'saya', 'jg', 'mirip', 'dari', 'gelas', 'minuman', 'org', 'jual', 'pentol', 'dll', 'keren', 'bgt', 'pengelolaanny', 'ga', 'kayak', 'diwisata', 'batu', 'malang', 'harga', 'mahal', 'dan', 'orangnya', 'ramah', 'disini', 'jadi', 'betah', 'bgt', 'suasana', 'menurut', 'saya', 'kek', 'di', 'bedugul', 'wkwkwk', 'adem', 'gimana', 'gt', 'klo', 'mau', 'nongki', 'nikmati', 'pemandangan', 'enak', 'disisi', 'yang', 'deket', 'hutan', 'bukan', 'pintu', 'masuk', 'dr', 'pasar', 'krn', 'lebih', 'sepi', 'dan', 'bisa', 'menikmati', 'aja', 'klo', 'ga', 'capek', 'muter', 'sempatin', 'mampir', 'ke', 'air', 'terjunnya', 'lokasi', 'di', 'sebrang', 'danau', 'belakang', 'patung', 'pesawat', 'gais', 'perjala', 'kesana', 'bagus', 'bagus', 'bgt', 'sumpahhh', 'kueren', 'pol', 'overall', 'buat', 'sarangannn', 'joss']","['sarangan', 'dr', 'surabaya', 'perjala', 'jam', 'via', 'tol', 'medannya', 'ngeri', 'mejak', 'bgt', 'klo', 'bis', 'parkirny', 'diluar', 'danau', 'klo', 'danaunya', 'jalan', 'jarak', 'krg', 'm', 'jasa', 'ojek', 'rb', 'mending', 'jalan', 'deket', 'guys', 'disana', 'kegiatan', 'yg', 'kuda', 'rb', 'boat', 'x', 'putar', 'rb', 'orang', 'bebek', 'an', 'lupa', 'jasa', 'foto', 'rb', 'cetak', 'file', 'rb', 'perjaja', 'salah', 'satunya', 'sate', 'kelinci', 'rb', 'kyk', 'gaada', 'bedanya', 'sate', 'ayam', 'ya', 'wkwkwk', 'tp', 'bumbu', 'sate', 'g', 'kyk', 'sate', 'kerennya', 'wisata', 'guys', 'harganya', 'aspek', 'yg', 'sebutkan', 'diparagraf', 'harganya', 'tdk', 'persaingan', 'tdk', 'perbedaan', 'harga', 'penjual', 'contoh', 'dr', 'kemasan', 'penjualan', 'merurut', 'jg', 'gelas', 'minuman', 'org', 'jual', 'pentol', 'dll', 'keren', 'bgt', 'pengelolaanny', 'ga', 'kayak', 'diwisata', 'batu', 'malang', 'harga', 'mahal', 'orangnya', 'ramah', 'betah', 'bgt', 'suasana', 'kek', 'bedugul', 'wkwkwk', 'adem', 'gimana', 'gt', 'klo', 'nongki', 'nikmati', 'pemandangan', 'enak', 'disisi', 'deket', 'hutan', 'pintu', 'masuk', 'dr', 'pasar', 'krn', 'sepi', 'menikmati', 'aja', 'klo', 'ga', 'capek', 'muter', 'sempatin', 'mampir', 'air', 'terjunnya', 'lokasi', 'sebrang', 'danau', 'patung', 'pesawat', 'gais', 'perjala', 'kesana', 'bagus', 'bagus', 'bgt', 'sumpahhh', 'kueren', 'pol', 'overall', 'sarangannn', 'joss']",sarangan dr surabaya jala jam via tol medan ngeri mejak bgt klo bis parkirny luar danau klo danau jalan jarak krg m jasa ojek rb mending jalan deket guys sana giat yg kuda rb boat x putar rb orang bebek an lupa jasa foto rb cetak file rb jaja salah satu sate kelinci rb kyk gaada beda sate ayam ya wkwkwk tp bumbu sate g kyk sate keren wisata guys harga aspek yg sebut paragraf harga tdk saing tdk beda harga jual contoh dr kemas jual rurut jg gelas minum org jual pentol dll keren bgt pengelolaanny ga kayak wisata batu malang harga mahal orang ramah betah bgt suasana kek bedugul wkwkwk adem gimana gt klo nongki nikmat pandang enak sisi deket hutan pintu masuk dr pasar krn sepi nikmat aja klo ga capek muter sempatin mampir air terjun lokasi sebrang danau patung pesawat gais jala kesana bagus bagus bgt sumpahhh kueren pol overall sarangannn joss
432,Adinda ayu Puspitaningrum,dingin brrrrr,5,10/15/2022 16:34:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbFluNGhBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDelYn4hAE%7CCgwIiMKrmgYQ4KGtyAE%7C?hl=id,"['dingin', 'brrrrr']","['dingin', 'brrrrr']",dingin brrrrr
433,M Riza Alfanani,dinginn,5,10/15/2022 14:34:07,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlbGRDa0hBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeldCkHA%7CCgsI34mrmgYQsMu7ew%7C?hl=id,['dinginn'],['dinginn'],dinginn
434,Miswanto Ortano,berkali kali liburan kesini ga pernah bosan pemandangan bagus sejuk tempatnya berkabut kalo malam banyak jual kuliner maka disini apalagi klo weekend ramai cocok untuk tempat berlibur,5,10/15/2022 13:45:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNVl1TmNREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe5YuNcQ%7CCgwI8_KqmgYQqInApgE%7C?hl=id,"['berkali', 'kali', 'liburan', 'kesini', 'ga', 'pernah', 'bosan', 'pemandangan', 'bagus', 'sejuk', 'tempatnya', 'berkabut', 'kalo', 'malam', 'banyak', 'jual', 'kuliner', 'maka', 'disini', 'apalagi', 'klo', 'weekend', 'ramai', 'cocok', 'untuk', 'tempat', 'berlibur']","['berkali', 'kali', 'liburan', 'kesini', 'ga', 'bosan', 'pemandangan', 'bagus', 'sejuk', 'tempatnya', 'berkabut', 'kalo', 'malam', 'jual', 'kuliner', 'klo', 'weekend', 'ramai', 'cocok', 'berlibur']",kali kali libur kesini ga bosan pandang bagus sejuk tempat kabut kalo malam jual kuliner klo weekend ramai cocok libur
435,Ini uzii,,4,10/15/2022 11:15:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNWZTOGV3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe5fS8ew%7CCgwIt6yqmgYQgK3v0AE%7C?hl=id,[],[],
436,Silvia Faradila,,1,10/15/2022 08:43:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlcGRtTHFnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDepdmLqgE%7CCgwIyuWpmgYQwJ7lyAM%7C?hl=id,[],[],
437,BR Gaming,ga di ajak jadi g tau gimana pemandangan ny hehe,2,10/15/2022 05:25:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURleGVfR1ZBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexe_GVA%7CCgwIsoipmgYQgLLP6AE%7C?hl=id,"['ga', 'di', 'ajak', 'jadi', 'g', 'tau', 'gimana', 'pemandangan', 'ny', 'hehe']","['ga', 'ajak', 'g', 'tau', 'gimana', 'pemandangan', 'ny', 'hehe']",ga ajak g tau gimana pandang ny hehe
438,Agus Tina Yuwono,,4,10/15/2022 04:26:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleGJPLWhRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexbO-hQE%7CCgsIhe2omgYQ8OHYWg%7C?hl=id,[],[],
439,Agus sidik Fatoni,jujur untuk tempat dan suasana sangat indah namun sangat disayangkan para penduduk sekitar kurang ramah kecuali penjual padahal baru saja datang disuruh untuk pergi padahal kami hanya ingin berfoto untuk keg kegan semoga kedepannya para penduduk sekitar agar bisa menjaga sopan santun kami tau kami hanyalah seorang pengunjung tetapi jika kami juga memiliki hati sekian dari saya terimakasih ,3,10/15/2022 02:45:51,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleFpIRTdRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexZHE7QE%7CCgwI372omgYQyO2MgAM%7C?hl=id,"['jujur', 'untuk', 'tempat', 'dan', 'suasana', 'sangat', 'indah', 'namun', 'sangat', 'disayangkan', 'para', 'penduduk', 'sekitar', 'kurang', 'ramah', 'kecuali', 'penjual', 'padahal', 'baru', 'saja', 'datang', 'disuruh', 'untuk', 'pergi', 'padahal', 'kami', 'hanya', 'ingin', 'berfoto', 'untuk', 'keg', 'kegan', 'semoga', 'kedepannya', 'para', 'penduduk', 'sekitar', 'agar', 'bisa', 'menjaga', 'sopan', 'santun', 'kami', 'tau', 'kami', 'hanyalah', 'seorang', 'pengunjung', 'tetapi', 'jika', 'kami', 'juga', 'memiliki', 'hati', 'sekian', 'dari', 'saya', 'terimakasih']","['jujur', 'suasana', 'indah', 'disayangkan', 'penduduk', 'ramah', 'kecuali', 'penjual', 'disuruh', 'pergi', 'berfoto', 'keg', 'kegan', 'semoga', 'kedepannya', 'penduduk', 'menjaga', 'sopan', 'santun', 'tau', 'pengunjung', 'memiliki', 'hati', 'sekian', 'terimakasih']",jujur suasana indah sayang duduk ramah kecuali jual suruh pergi foto keg kegan moga depan duduk jaga sopan santun tau unjung milik hati sekian terimakasih
440,Yudi Sukarno,belanja sayur sepuasnya,5,10/13/2022 12:21:32,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURleVpLQmNBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeyZKBcA%7CCgsIzIWgmgYQ6JDMOQ%7C?hl=id,"['belanja', 'sayur', 'sepuasnya']","['belanja', 'sayur', 'sepuasnya']",belanja sayur puas
441,titin malehati,tempatnya bagus indahhh,4,10/13/2022 11:29:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURleWZEQk9REAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDeyfDBOQ%7CCgsIgO2fmgYQ0LW1dQ%7C?hl=id,"['tempatnya', 'bagus', 'indahhh']","['tempatnya', 'bagus', 'indahhh']",tempat bagus indahhh
442,tyas nur cahyanti,lake to remember diterjemahkan oleh google danau untuk diingat,5,10/12/2022 01:54:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURld2ZPUEh3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDewfOPHw%7CCgwI77yYmgYQoJeHwQE%7C?hl=id,"['lake', 'to', 'remember', 'diterjemahkan', 'oleh', 'google', 'danau', 'untuk', 'diingat']","['lake', 'to', 'remember', 'diterjemahkan', 'google', 'danau']",lake to remember terjemah google danau
443,cahyo kamal,sangat mengesankan saat naik motor air,1,10/11/2022 14:50:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlX3VxLVV3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe_uq-Uw%7CCgwIyoWWmgYQgIKIiAE%7C?hl=id,"['sangat', 'mengesankan', 'saat', 'naik', 'motor', 'air']","['mengesankan', 'motor', 'air']",kesan motor air
444,Zainul Ihsan,pertama kalinya ke telaga sarangan bersama suami tercinta suasanya indah pas buat menegkan pikiran menikmati sore hari disini sambil makan sate kelinci yg super enak,5,10/11/2022 09:15:42,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlM3ZXRjBnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDe3vWF0gE%7CCgwIvuiUmgYQuP6kqwE%7C?hl=id,"['pertama', 'kalinya', 'ke', 'telaga', 'sarangan', 'bersama', 'suami', 'tercinta', 'suasanya', 'indah', 'pas', 'buat', 'menegkan', 'pikiran', 'menikmati', 'sore', 'hari', 'disini', 'sambil', 'makan', 'sate', 'kelinci', 'yg', 'super', 'enak']","['kalinya', 'telaga', 'sarangan', 'suami', 'tercinta', 'suasanya', 'indah', 'pas', 'menegkan', 'pikiran', 'menikmati', 'sore', 'makan', 'sate', 'kelinci', 'yg', 'super', 'enak']",kali telaga sarangan suami cinta suasa indah pas menegkan pikir nikmat sore makan sate kelinci yg super enak
445,Daz bones 16,saya pernah disini,4,10/11/2022 04:10:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbnNuYjdBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDensnb7AE%7CCgsInNmTmgYQqNnqIA%7C?hl=id,"['saya', 'pernah', 'disini']",[],
446,Supri Adi,bagus dong,4,10/10/2022 13:39:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlenNhS3BRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDezsaKpQE%7CCgwIhMGQmgYQ4KmG4gE%7C?hl=id,"['bagus', 'dong']",['bagus'],bagus
447,Angela Rossa21,nice diterjemahkan oleh google bagus,5,10/10/2022 01:07:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURldG9QRFNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDetoPDSg%7CCgsI4uCNmgYQiLH9bg%7C?hl=id,"['nice', 'diterjemahkan', 'oleh', 'google', 'bagus']","['nice', 'diterjemahkan', 'google', 'bagus']",nice terjemah google bagus
448,Enggar Nur,diterjemahkan oleh google udaranya sejuk dan pemandangannya sangat alami dan menakjubkan asli udara sejuk dan view sangat alami amazing,5,10/09/2022 20:54:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURldHFpTzhnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDetqiO8gE%7CCgwI7emMmgYQuMzzsgE%7C?hl=id,"['diterjemahkan', 'oleh', 'google', 'udaranya', 'sejuk', 'dan', 'pemandangannya', 'sangat', 'alami', 'dan', 'menakjubkan', 'asli', 'udara', 'sejuk', 'dan', 'view', 'sangat', 'alami', 'amazing']","['diterjemahkan', 'google', 'udaranya', 'sejuk', 'pemandangannya', 'alami', 'menakjubkan', 'asli', 'udara', 'sejuk', 'view', 'alami', 'amazing']",terjemah google udara sejuk pandang alami takjub asli udara sejuk view alami amazing
449,bunga dinihari,,4,10/09/2022 13:33:35,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbHFpOHZRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDelqi8vQE%7CCgsIr5uLmgYQqO3HYQ%7C?hl=id,[],[],
450,dani rahar,,5,10/09/2022 02:01:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleHVQY293RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDexuPcowE%7CCgwIkdeImgYQwOnGygM%7C?hl=id,[],[],
